ratio_high,ratio_low,metric,median_diff,iqr_diff,n_pairs
0.3,0.1,metric_accuracy,0.025000000000000022,0.015000000000000013,25
0.3,0.1,metric_roc_auc,0.036666666666666625,0.020357142857143073,25
0.3,0.1,metric_train_pos_ratio,0.19999999999999998,0.0,25
0.5,0.1,metric_accuracy,0.015000000000000013,0.03500000000000003,25
0.5,0.1,metric_roc_auc,0.0334523809523809,0.025119047619047707,25
0.5,0.1,metric_train_pos_ratio,0.4,0.0,25
0.5,0.3,metric_accuracy,-0.015000000000000013,0.030000000000000027,25
0.5,0.3,metric_roc_auc,0.00011904761904768524,0.005714285714285783,25
0.5,0.3,metric_train_pos_ratio,0.2,0.0,25
