ratio,variant,mean_spearman,mean_topk_overlap,mean_cosine,n_folds
0.1,magnitude,0.8094472732015422,0.56,0.8335879134711566,25
0.3,magnitude,0.8298184342499664,0.5760000000000001,0.8547952740694018,25
0.5,magnitude,0.8078372772656016,0.6240000000000001,0.8695811355791659,25
0.1,directional,0.3922904406951933,0.56,0.7230599449387983,25
0.3,directional,0.40690465960821626,0.5760000000000001,0.7517993524021219,25
0.5,directional,0.45319387576383185,0.6240000000000001,0.7821941892807044,25
