ratio,variant,mean_spearman,mean_topk_overlap,mean_cosine,n_folds,median_spearman,iqr_spearman,median_topk_overlap,iqr_topk_overlap,median_cosine,iqr_cosine
0.1,magnitude,0.8094472732015422,0.56,0.8335879134711566,25,0.8062353769011671,0.051251739707264155,0.6,0.19999999999999996,0.8341916831478758,0.10511200721668257
0.3,magnitude,0.8298184342499664,0.5760000000000001,0.8547952740694018,25,0.842795570782656,0.04645486753979999,0.6,0.0,0.8564386450763238,0.05433378224940266
0.5,magnitude,0.8078372772656016,0.6240000000000001,0.8695811355791659,25,0.8103548586084803,0.04835542697350015,0.6,0.20000000000000007,0.87591882475191,0.03603902070407816
0.1,directional,0.3922904406951933,0.56,0.7230599449387983,25,0.3961236416943097,0.2266952417385154,0.6,0.19999999999999996,0.7438799216956382,0.15846918482626837
0.3,directional,0.4069046596082162,0.5760000000000001,0.7517993524021219,25,0.38864063050683956,0.24722350436066304,0.6,0.0,0.7670902486473897,0.10227787858566784
0.5,directional,0.4531938757638318,0.6240000000000001,0.7821941892807044,25,0.44927153034029876,0.20349290711597395,0.6,0.20000000000000007,0.8173968658701968,0.10990113920622979
