class_ratio,tau,n_folds,n_groups_mean,shap_rank_stability_raw,pfi_rank_stability_raw,shap_rank_stability_group,pfi_rank_stability_group,shap_magnitude_var_raw,pfi_magnitude_var_raw,shap_magnitude_var_group,pfi_magnitude_var_group,agreement_spearman_raw_mean,agreement_spearman_raw_std,agreement_spearman_group_mean,agreement_spearman_group_std,topk_overlap_raw_mean,topk_overlap_group_mean
0.1,0.5,25,17.0,0.7800100250626567,0.6482606516290726,0.8395261437908498,0.7479003267973856,0.0003858473723744885,0.0014575528583173967,0.0003399044698324688,0.001422940284372252,0.8101654135338343,0.06845958429205105,0.8555882352941176,0.05009564093871969,0.688,0.7280000000000001
0.3,0.5,25,17.0,0.9431328320802004,0.7470202143308415,0.9583415032679738,0.8286642808291275,5.183946171496785e-05,0.0006615314010385465,6.373737242484021e-05,0.0008400562776399983,0.8282968093555125,0.06572164046894984,0.8755123834283175,0.06578385732807729,0.6960000000000001,0.7520000000000002
0.5,0.5,25,17.0,0.8646616541353384,0.7297142857142856,0.9018954248366012,0.8003513071895425,0.0001909570889639235,0.0006708130861403652,0.00021418386468262772,0.0007792908850268367,0.8469172932330826,0.0647755597544349,0.8832352941176471,0.054765586929441896,0.6720000000000002,0.752
