ratio_high,ratio_low,metric,diff
0.5,0.1,metric_roc_auc,0.02261904761904754
0.5,0.1,metric_roc_auc,0.043571428571428594
0.5,0.1,metric_roc_auc,0.003690476190476244
0.5,0.1,metric_roc_auc,0.01619047619047609
0.5,0.1,metric_roc_auc,0.0736904761904762
0.5,0.1,metric_roc_auc,0.0024999999999999467
0.5,0.1,metric_roc_auc,0.02880952380952384
0.5,0.1,metric_roc_auc,0.05869047619047607
0.5,0.1,metric_roc_auc,0.064642857142857
0.5,0.1,metric_roc_auc,0.007500000000000062
0.5,0.1,metric_roc_auc,0.030476190476190324
0.5,0.1,metric_roc_auc,0.01464285714285729
0.5,0.1,metric_roc_auc,0.047738095238095246
0.5,0.1,metric_roc_auc,0.03595238095238085
0.5,0.1,metric_roc_auc,0.04619047619047634
0.5,0.1,metric_roc_auc,0.0334523809523809
0.5,0.1,metric_roc_auc,0.03500000000000003
0.5,0.1,metric_roc_auc,0.045357142857142874
0.5,0.1,metric_roc_auc,0.033095238095238066
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.06499999999999995
0.5,0.3,metric_accuracy,-0.014999999999999902
0.5,0.3,metric_accuracy,0.025000000000000022
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,0.020000000000000018
0.5,0.3,metric_accuracy,-0.08499999999999996
0.5,0.3,metric_accuracy,0.0050000000000000044
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,0.050000000000000044
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.05999999999999994
0.5,0.3,metric_accuracy,-0.08499999999999996
0.5,0.3,metric_accuracy,0.0
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,0.04500000000000004
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,0.010000000000000009
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,0.030000000000000027
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_roc_auc,-0.0013095238095238715
0.5,0.3,metric_roc_auc,0.00011904761904768524
0.5,0.3,metric_roc_auc,-0.0017857142857143904
0.5,0.3,metric_roc_auc,-0.009880952380952324
0.5,0.3,metric_roc_auc,-0.0013095238095237605
0.5,0.3,metric_roc_auc,-0.00023809523809514843
0.5,0.3,metric_roc_auc,0.0024999999999998357
0.5,0.3,metric_roc_auc,0.0016666666666665941
