ratio,mean_std,median_std,iqr_std,n_folds
0.1,0.0013403933089442639,0.0013423588388839951,0.0001329642559539674,25
0.3,0.001280538319265268,0.0012903380711093077,0.00013860762669369846,25
0.5,0.0013229241568025608,0.001323094207214996,0.00014081600454958422,25
