ratio_high,ratio_low,metric,diff
0.5,0.1,metric_roc_auc,0.011547619047618918
0.5,0.1,metric_roc_auc,0.025595238095238226
0.5,0.1,metric_roc_auc,-0.01797619047619048
0.5,0.1,metric_roc_auc,-0.03499999999999992
0.5,0.1,metric_roc_auc,0.03857142857142859
0.5,0.1,metric_roc_auc,0.03726190476190483
0.5,0.1,metric_roc_auc,0.012499999999999956
0.5,0.1,metric_roc_auc,0.015238095238095273
0.5,0.1,metric_roc_auc,0.049761904761904674
0.5,0.1,metric_roc_auc,0.04880952380952386
0.5,0.1,metric_roc_auc,-0.013928571428571512
0.5,0.1,metric_roc_auc,0.06047619047619035
0.5,0.1,metric_roc_auc,-0.002738095238095206
0.5,0.1,metric_roc_auc,0.1042857142857142
0.5,0.1,metric_roc_auc,-0.00666666666666671
0.5,0.1,metric_roc_auc,-0.007380952380952377
0.5,0.1,metric_roc_auc,0.004285714285714448
0.5,0.1,metric_roc_auc,0.06333333333333335
0.5,0.1,metric_roc_auc,0.06869047619047619
0.5,0.1,metric_roc_auc,0.004999999999999782
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.1,metric_train_pos_ratio,0.4
0.5,0.3,metric_accuracy,0.025000000000000022
0.5,0.3,metric_accuracy,-0.03500000000000003
0.5,0.3,metric_accuracy,-0.050000000000000044
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,0.025000000000000022
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,-0.05999999999999994
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.050000000000000044
0.5,0.3,metric_accuracy,0.025000000000000022
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.06500000000000006
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.04500000000000004
0.5,0.3,metric_accuracy,0.0
0.5,0.3,metric_accuracy,-0.05499999999999994
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_accuracy,-0.07000000000000006
0.5,0.3,metric_accuracy,-0.08000000000000007
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.07500000000000007
0.5,0.3,metric_accuracy,0.015000000000000013
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_roc_auc,0.033809523809523734
0.5,0.3,metric_roc_auc,-0.010833333333333361
0.5,0.3,metric_roc_auc,-0.007619047619047636
0.5,0.3,metric_roc_auc,-0.01571428571428579
0.5,0.3,metric_roc_auc,0.00511904761904769
0.5,0.3,metric_roc_auc,0.023095238095237947
0.5,0.3,metric_roc_auc,0.004761904761904745
0.5,0.3,metric_roc_auc,-0.045357142857142874
0.5,0.3,metric_roc_auc,-0.0434523809523808
0.5,0.3,metric_roc_auc,-0.004642857142856949
0.5,0.3,metric_roc_auc,0.03154761904761905
0.5,0.3,metric_roc_auc,0.006309523809523765
0.5,0.3,metric_roc_auc,-0.01797619047619048
0.5,0.3,metric_roc_auc,0.007857142857142785
0.5,0.3,metric_roc_auc,0.0050000000000001155
0.5,0.3,metric_roc_auc,0.00023809523809525945
0.5,0.3,metric_roc_auc,0.033095238095238066
0.5,0.3,metric_roc_auc,-0.01285714285714279
0.5,0.3,metric_roc_auc,0.019880952380952333
0.5,0.3,metric_roc_auc,-0.03083333333333338
0.5,0.3,metric_roc_auc,-0.008571428571428563
0.5,0.3,metric_roc_auc,-0.012023809523809326
0.5,0.3,metric_roc_auc,-0.020714285714285796
0.5,0.3,metric_roc_auc,0.0485714285714286
0.5,0.3,metric_roc_auc,-0.036666666666666736
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
