class_ratio,tau,n_folds,n_groups_mean,shap_rank_stability_raw,pfi_rank_stability_raw,shap_rank_stability_group,pfi_rank_stability_group,shap_magnitude_var_raw,pfi_magnitude_var_raw,shap_magnitude_var_group,pfi_magnitude_var_group,agreement_spearman_raw_mean,agreement_spearman_raw_std,agreement_spearman_group_mean,agreement_spearman_group_std,topk_overlap_raw_mean,topk_overlap_group_mean
0.1,0.5,25,17.0,0.690109174441447,0.6251007581313719,0.7947437127861121,0.7119566977683651,0.0005848146190371838,0.0011444397227568805,0.0007029249508941163,0.0013240924178271082,0.8105776857493622,0.06291611145960828,0.8673369421388187,0.06359416676078329,0.664,0.7200000000000002
0.3,0.5,25,17.0,0.8743906144908317,0.7012262059142366,0.9053243008119136,0.7680980650243665,0.00015602564838806932,0.0005871209270813867,0.00019055706454425853,0.000715585731571447,0.803664782724305,0.057064660554583695,0.8413666546373152,0.045467247244702816,0.7360000000000001,0.8240000000000001
0.5,0.5,25,17.0,0.8110175438596491,0.6880501253132831,0.8452859477124184,0.7437908496732025,0.00025748175216536216,0.0008158778482238695,0.00031858757842460927,0.000978853462827664,0.8267067669172933,0.07146674721812908,0.8527450980392156,0.06300467141221855,0.7680000000000001,0.8079999999999999
