class_ratio,repeat_id,fold_id,tau,n_groups,agreement_spearman_raw,agreement_spearman_group,topk_overlap_raw,topk_overlap_group
0.5,0,1,0.5,17,0.8120300751879698,0.823529411764706,1.0,1.0
0.5,0,2,0.5,17,0.9368421052631578,0.9436274509803922,0.8,0.8
0.5,0,3,0.5,17,0.7819548872180451,0.8161764705882354,0.8,0.8
0.5,0,4,0.5,17,0.8872180451127819,0.8799019607843139,0.8,1.0
0.5,1,0,0.5,17,0.78796992481203,0.7916666666666667,0.8,0.8
0.5,1,1,0.5,17,0.7774436090225564,0.7500000000000001,0.8,1.0
0.5,1,2,0.5,17,0.837593984962406,0.7916666666666667,0.6,0.8
0.5,1,3,0.5,17,0.8270676691729323,0.8039215686274511,0.8,0.6
0.5,1,4,0.5,17,0.7533834586466165,0.8676470588235294,0.6,0.8
0.5,2,0,0.5,17,0.8330827067669173,0.8529411764705884,0.6,0.8
0.5,2,1,0.5,17,0.8240601503759398,0.7916666666666667,0.8,0.6
0.5,2,2,0.5,17,0.875187969924812,0.9093137254901962,0.8,0.8
0.5,2,3,0.5,17,0.8842105263157894,0.9362745098039217,0.8,1.0
0.5,2,4,0.5,17,0.6857142857142857,0.8700980392156864,0.8,0.8
0.5,3,0,0.5,17,0.6796992481203006,0.7794117647058825,0.4,0.6
0.5,3,1,0.5,17,0.9248120300751879,0.928921568627451,0.8,0.8
0.5,3,2,0.5,17,0.7413533834586465,0.7230392156862746,0.6,0.6
0.5,3,3,0.5,17,0.7563909774436091,0.7720588235294118,0.8,0.6
0.5,3,4,0.5,17,0.8556390977443609,0.8725490196078433,0.8,0.8
0.5,4,0,0.5,17,0.9097744360902256,0.9411764705882353,0.8,0.8
0.5,4,1,0.5,17,0.7744360902255639,0.8872549019607844,0.6,0.8
0.5,4,2,0.5,17,0.801503759398496,0.8676470588235294,1.0,1.0
0.5,4,3,0.5,17,0.8962406015037594,0.9191176470588237,0.8,1.0
0.5,4,4,0.5,17,0.9308270676691727,0.8872549019607844,1.0,0.8
