class_ratio,tau,n_folds,n_groups_mean,shap_rank_stability_raw,pfi_rank_stability_raw,shap_rank_stability_group,pfi_rank_stability_group,shap_magnitude_var_raw,pfi_magnitude_var_raw,shap_magnitude_var_group,pfi_magnitude_var_group,agreement_spearman_raw_mean,agreement_spearman_raw_std,agreement_spearman_group_mean,agreement_spearman_group_std,topk_overlap_raw_mean,topk_overlap_group_mean
0.1,0.7,25,20.0,0.7489983366844652,0.644776995243831,0.7489983366844652,0.644776995243831,0.0005404127365665354,0.0011384845214001912,0.0005404127365665353,0.0011384845214001914,0.8187000231956866,0.0979419916107665,0.8187000231956866,0.0979419916107665,0.7200000000000002,0.7200000000000002
0.3,0.7,25,20.0,0.918561403508772,0.7940651629072681,0.918561403508772,0.7940651629072681,0.00015152097606407813,0.0005025752213222688,0.00015152097606407818,0.0005025752213222688,0.831639097744361,0.07606761231930131,0.831639097744361,0.07606761231930131,0.7760000000000001,0.7760000000000001
0.5,0.7,25,20.0,0.8343364867886006,0.7239502767647549,0.8343364867886006,0.7239502767647549,0.0002697186548550132,0.0007647573899256427,0.00026971865485501316,0.0007647573899256428,0.8321763324790531,0.07467081298719895,0.8321763324790531,0.07467081298719895,0.784,0.784
