ratio,variant,mean_spearman,mean_topk_overlap,mean_cosine,n_folds,median_spearman,iqr_spearman,median_topk_overlap,iqr_topk_overlap,median_cosine,iqr_cosine
0.1,magnitude,0.8576983177365689,0.6240000000000001,0.8740437318627028,25,0.8599423323366086,0.06944325052064915,0.6,0.20000000000000007,0.8738606573656389,0.06247373189959049
0.3,magnitude,0.7920473263691019,0.648,0.8859752963708005,25,0.803636411826506,0.09664183023768547,0.6,0.20000000000000007,0.8831028532787565,0.0582500986333806
0.5,magnitude,0.8103392759774114,0.624,0.8919615174027318,25,0.8106442877453759,0.10019862282338698,0.6,0.0,0.8879500702592977,0.04033374803453271
0.1,directional,0.3903162506853381,0.6240000000000001,0.7909640524306836,25,0.40494905385735086,0.2615839485543814,0.6,0.20000000000000007,0.8064341364136006,0.1248930340899016
0.3,directional,0.4439511261810261,0.648,0.8362035055973444,25,0.4524293245562127,0.18231988607505623,0.6,0.20000000000000007,0.8204378617827173,0.09614807017209692
0.5,directional,0.3895751428875635,0.624,0.8282658503857911,25,0.4165456607602891,0.1493516143116545,0.6,0.0,0.844223437463672,0.07888849962754929
