ratio,mean_std,median_std,iqr_std,n_folds
0.1,0.0027859174678771625,0.0027324243303668483,0.00036002765292099176,25
0.3,0.0027731087006829915,0.0028571778308873566,0.0003457425573074593,25
0.5,0.002784669358425457,0.002861696272286971,0.00042646500300816664,25
