ratio_high,ratio_low,metric,diff
0.5,0.1,metric_roc_auc,-0.00035714285714283367
0.5,0.1,metric_roc_auc,0.028333333333333433
0.5,0.1,metric_roc_auc,0.051785714285714324
0.5,0.3,metric_accuracy,0.0050000000000000044
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.04500000000000004
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_accuracy,-0.07000000000000006
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,-0.04500000000000004
0.5,0.3,metric_accuracy,-0.08499999999999996
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,0.0050000000000000044
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,-0.06499999999999995
0.5,0.3,metric_accuracy,-0.03499999999999992
0.5,0.3,metric_accuracy,-0.07000000000000006
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_accuracy,-0.09499999999999997
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,-0.03500000000000003
0.5,0.3,metric_accuracy,-0.08000000000000007
0.5,0.3,metric_accuracy,-0.03500000000000003
0.5,0.3,metric_accuracy,0.0050000000000000044
0.5,0.3,metric_accuracy,-0.020000000000000018
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_roc_auc,0.03285714285714303
0.5,0.3,metric_roc_auc,-0.008690476190476137
0.5,0.3,metric_roc_auc,-0.007261904761904692
0.5,0.3,metric_roc_auc,-0.029166666666666674
0.5,0.3,metric_roc_auc,-0.01976190476190476
0.5,0.3,metric_roc_auc,-0.016309523809523663
0.5,0.3,metric_roc_auc,-0.029642857142857193
0.5,0.3,metric_roc_auc,-0.029523809523809397
0.5,0.3,metric_roc_auc,-0.03035714285714275
0.5,0.3,metric_roc_auc,0.01904761904761909
0.5,0.3,metric_roc_auc,0.007023809523809654
0.5,0.3,metric_roc_auc,-0.010476190476190528
0.5,0.3,metric_roc_auc,-0.03619047619047633
0.5,0.3,metric_roc_auc,-0.013928571428571401
0.5,0.3,metric_roc_auc,-0.008095238095238044
0.5,0.3,metric_roc_auc,-0.03321428571428575
0.5,0.3,metric_roc_auc,0.007619047619047525
0.5,0.3,metric_roc_auc,-0.037142857142857144
0.5,0.3,metric_roc_auc,-0.001071428571428612
0.5,0.3,metric_roc_auc,-0.006190476190476302
0.5,0.3,metric_roc_auc,-0.03499999999999992
0.5,0.3,metric_roc_auc,-0.0034523809523808735
0.5,0.3,metric_roc_auc,-0.02035714285714285
0.5,0.3,metric_roc_auc,-0.004880952380952208
0.5,0.3,metric_roc_auc,-0.017142857142857237
