class_ratio,tau,n_folds,n_groups_mean,shap_rank_stability_raw,pfi_rank_stability_raw,shap_rank_stability_group,pfi_rank_stability_group,shap_magnitude_var_raw,pfi_magnitude_var_raw,shap_magnitude_var_group,pfi_magnitude_var_group,agreement_spearman_raw_mean,agreement_spearman_raw_std,agreement_spearman_group_mean,agreement_spearman_group_std,topk_overlap_raw_mean,topk_overlap_group_mean
0.1,0.5,25,17.0,0.769749373433584,0.6387619047619048,0.8478186274509802,0.7411111111111112,0.0003595626704624445,0.0013635760595871343,0.0003175785822851229,0.0012805058912772566,0.8067368421052632,0.07618125257452679,0.8545098039215686,0.0540901109257649,0.6800000000000002,0.7040000000000001
0.3,0.5,25,17.0,0.9435338345864662,0.7511580876907893,0.9586764705882354,0.8292730454545426,5.1773473206371644e-05,0.0006619211528671265,6.362492858892076e-05,0.0008380643668030498,0.8301005966118542,0.06290219065299608,0.8759263067427121,0.06407358216559561,0.6960000000000001,0.7520000000000002
0.5,0.5,25,17.0,0.8896992481203008,0.7297092731829573,0.9193954248366011,0.7988562091503267,0.0001435631004709558,0.0006123390689403212,0.00017373302666918167,0.0007726437260125166,0.8330827067669173,0.06947693902475588,0.8765686274509804,0.053103780788427646,0.6720000000000002,0.7440000000000001
