ratio_high,ratio_low,metric,diff
0.5,0.3,metric_accuracy,-0.010000000000000009
0.5,0.3,metric_accuracy,0.050000000000000044
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.05999999999999994
0.5,0.3,metric_accuracy,-0.06000000000000005
0.5,0.3,metric_accuracy,0.0
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,-0.015000000000000013
0.5,0.3,metric_accuracy,-0.040000000000000036
0.5,0.3,metric_accuracy,0.050000000000000044
0.5,0.3,metric_accuracy,-0.025000000000000022
0.5,0.3,metric_accuracy,0.010000000000000009
0.5,0.3,metric_accuracy,-0.030000000000000027
0.5,0.3,metric_accuracy,0.030000000000000027
0.5,0.3,metric_accuracy,-0.0050000000000000044
0.5,0.3,metric_roc_auc,0.010714285714285676
0.5,0.3,metric_roc_auc,0.00023809523809525945
0.5,0.3,metric_roc_auc,0.0033333333333332993
0.5,0.3,metric_roc_auc,-0.009642857142857175
0.5,0.3,metric_roc_auc,-0.0007142857142857784
0.5,0.3,metric_roc_auc,0.0044047619047618
0.5,0.3,metric_roc_auc,0.006547619047619024
0.5,0.3,metric_roc_auc,0.0017857142857142794
0.5,0.3,metric_roc_auc,-0.008809523809523712
0.5,0.3,metric_roc_auc,0.0019047619047619646
0.5,0.3,metric_roc_auc,0.004285714285714226
0.5,0.3,metric_roc_auc,0.0014285714285713347
0.5,0.3,metric_roc_auc,0.005833333333333357
0.5,0.3,metric_roc_auc,0.005476190476190412
0.5,0.3,metric_roc_auc,0.004761904761904745
0.5,0.3,metric_roc_auc,-0.005952380952381042
0.5,0.3,metric_roc_auc,0.00797619047619047
0.5,0.3,metric_roc_auc,-0.0024999999999998357
0.5,0.3,metric_roc_auc,0.0034523809523809845
0.5,0.3,metric_roc_auc,-0.0008333333333334636
0.5,0.3,metric_roc_auc,0.008571428571428785
0.5,0.3,metric_roc_auc,-0.016071428571428514
0.5,0.3,metric_roc_auc,0.0019047619047619646
0.5,0.3,metric_roc_auc,0.008928571428571397
0.5,0.3,metric_roc_auc,0.00011904761904757422
