class_ratio,repeat_id,fold_id,tau,n_groups,agreement_spearman_raw,agreement_spearman_group,topk_overlap_raw,topk_overlap_group
0.5,2,3,0.5,17,0.6526315789473683,0.8848039215686275,0.8,0.8
0.5,2,4,0.5,17,0.9308270676691727,0.9705882352941178,0.6,0.8
0.5,3,0,0.5,17,0.7428571428571428,0.8946078431372549,0.8,0.8
0.5,3,1,0.5,17,0.8857142857142858,0.931372549019608,0.6,0.8
0.5,3,2,0.5,17,0.8225563909774435,0.875,0.6,0.8
0.5,3,3,0.5,17,0.8300751879699247,0.8382352941176472,0.6,0.8
0.5,3,4,0.5,17,0.9458646616541352,0.931372549019608,0.8,0.8
0.5,4,0,0.5,17,0.9127819548872179,0.9142156862745098,0.8,0.8
0.5,4,1,0.5,17,0.8721804511278194,0.9191176470588237,0.8,0.8
0.5,4,2,0.5,17,0.8917293233082706,0.9240196078431374,0.6,0.8
0.5,4,3,0.5,17,0.837593984962406,0.8406862745098039,0.8,0.8
0.5,4,4,0.5,17,0.8917293233082706,0.8995098039215688,0.6,0.8
