ratio,variant,mean_spearman,mean_topk_overlap,mean_cosine,n_folds,median_spearman,iqr_spearman,median_topk_overlap,iqr_topk_overlap,median_cosine,iqr_cosine
0.1,magnitude,0.8571154135705314,0.632,0.8697597611875914,25,0.8642440318302386,0.04785827822188016,0.6,0.20000000000000007,0.8750115587941045,0.0569667503742034
0.3,magnitude,0.7988489263538376,0.6240000000000001,0.8946821745592186,25,0.8034497811520507,0.11252274090484649,0.6,0.0,0.9071307255648314,0.07015883261281086
0.5,magnitude,0.8199945296261805,0.6,0.8991994092684011,25,0.830960195082474,0.0654049597655606,0.6,0.0,0.8973496148450693,0.056828138252152716
0.1,directional,0.4086653889369841,0.632,0.7920135709723075,25,0.4433201875332741,0.17217385792433415,0.6,0.20000000000000007,0.8104952873891077,0.12134694046514438
0.3,directional,0.4183211140627519,0.6240000000000001,0.8427120149851456,25,0.4316619598230937,0.16474342463045893,0.6,0.0,0.8596039163749623,0.09523756192154742
0.5,directional,0.4145403252408878,0.6,0.8440821537540859,25,0.4599166131523053,0.15945734080608764,0.6,0.0,0.87405549166845,0.12067863785100108
