ratio_high,ratio_low,metric,diff
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.0
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.050000000000000044
0.3,0.1,metric_accuracy,0.040000000000000036
0.3,0.1,metric_accuracy,0.05500000000000005
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.025000000000000022
0.3,0.1,metric_accuracy,0.05999999999999994
0.3,0.1,metric_accuracy,-0.0050000000000000044
0.3,0.1,metric_accuracy,0.050000000000000044
0.3,0.1,metric_accuracy,-0.0050000000000000044
0.3,0.1,metric_accuracy,0.08000000000000007
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_accuracy,0.025000000000000022
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_accuracy,0.010000000000000009
0.3,0.1,metric_accuracy,0.06000000000000005
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.08000000000000007
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.03500000000000003
0.3,0.1,metric_accuracy,0.030000000000000027
0.3,0.1,metric_accuracy,0.04500000000000004
0.3,0.1,metric_roc_auc,0.05202380952380947
0.3,0.1,metric_roc_auc,0.03392857142857153
0.3,0.1,metric_roc_auc,0.0630952380952382
0.3,0.1,metric_roc_auc,0.08130952380952383
0.3,0.1,metric_roc_auc,0.03749999999999998
0.3,0.1,metric_roc_auc,-0.005357142857142727
0.3,0.1,metric_roc_auc,0.022738095238095224
0.3,0.1,metric_roc_auc,-0.0011904761904762973
0.3,0.1,metric_roc_auc,0.02416666666666667
0.3,0.1,metric_roc_auc,0.02309523809523817
0.3,0.1,metric_roc_auc,0.03773809523809535
0.3,0.1,metric_roc_auc,-0.005833333333333357
0.3,0.1,metric_roc_auc,0.035119047619047494
0.3,0.1,metric_roc_auc,0.06547619047619047
0.3,0.1,metric_roc_auc,0.07904761904761914
0.3,0.1,metric_roc_auc,0.01952380952380961
0.3,0.1,metric_roc_auc,0.04678571428571421
0.3,0.1,metric_roc_auc,-0.02059523809523811
0.3,0.1,metric_roc_auc,0.07059523809523816
0.3,0.1,metric_roc_auc,0.022976190476190483
0.3,0.1,metric_roc_auc,0.07238095238095232
0.3,0.1,metric_roc_auc,0.033571428571428474
0.3,0.1,metric_roc_auc,0.023809523809523836
0.3,0.1,metric_roc_auc,0.05071428571428571
0.3,0.1,metric_roc_auc,0.0630952380952382
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.0050000000000000044
0.5,0.1,metric_accuracy,0.015000000000000013
0.5,0.1,metric_accuracy,0.05500000000000005
0.5,0.1,metric_accuracy,0.0
0.5,0.1,metric_accuracy,0.025000000000000022
0.5,0.1,metric_accuracy,0.030000000000000027
0.5,0.1,metric_accuracy,-0.03499999999999992
0.5,0.1,metric_accuracy,0.0050000000000000044
0.5,0.1,metric_accuracy,0.029999999999999916
0.5,0.1,metric_accuracy,-0.010000000000000009
0.5,0.1,metric_accuracy,0.015000000000000013
0.5,0.1,metric_accuracy,-0.04499999999999993
0.5,0.1,metric_accuracy,0.025000000000000022
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.0050000000000000044
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.06999999999999995
0.5,0.1,metric_accuracy,0.06500000000000006
0.5,0.1,metric_accuracy,0.020000000000000018
0.5,0.1,metric_accuracy,-0.015000000000000013
0.5,0.1,metric_accuracy,0.0
0.5,0.1,metric_accuracy,-0.040000000000000036
0.5,0.1,metric_accuracy,0.010000000000000009
0.5,0.1,metric_accuracy,0.040000000000000036
0.5,0.1,metric_roc_auc,0.07666666666666666
0.5,0.1,metric_roc_auc,0.02261904761904776
0.5,0.1,metric_roc_auc,0.06404761904761913
0.5,0.1,metric_roc_auc,0.07511904761904764
0.5,0.1,metric_roc_auc,0.028690476190476155
0.5,0.1,metric_roc_auc,0.004047619047619078
0.5,0.1,metric_roc_auc,0.01666666666666672
0.5,0.1,metric_roc_auc,-0.021309523809523778
0.5,0.1,metric_roc_auc,-0.01952380952380961
0.5,0.1,metric_roc_auc,0.02988095238095234
0.5,0.1,metric_roc_auc,0.044047619047619224
