ratio,mean_std,median_std,iqr_std,n_folds
0.1,0.002821878556960844,0.0027624306954529025,0.00024062380314127108,25
0.3,0.0027623958284117246,0.0028251701379027067,0.0002767027533808193,25
0.5,0.0027134768461985976,0.0026606156422668286,0.00052693367092992,25
